"","Comparison","Z","P.unadj","P.adj","subtype","sig","sig.adjust"
"248","Apoptosis regulation - Cytoskeleton",-0.600531317157347,0.548152196054441,0.855561873571458,"STAD_EBV","",""
"249","Cell cycle - Cytoskeleton",-0.189745689958954,0.849508415728071,0.943444442467232,"STAD_EBV","",""
"250","Chromatin histone acetylation - Cytoskeleton",-0.318354087985896,0.750216360418082,0.912105153981984,"STAD_EBV","",""
"251","Chromatin histone methylation - Cytoskeleton",0.445365944575588,0.656055318829482,0.846641221506203,"STAD_EBV","",""
"252","Chromatin other - Cytoskeleton",-0.155845616146121,0.876154713401603,0.945755788765282,"STAD_EBV","",""
"253","ABL signaling - DNA replication",0.800349199698726,0.423508505022467,0.788955360162822,"STAD_EBV","",""
"254","Apoptosis regulation - DNA replication",0.334585371461765,0.737937881397961,0.901924077264175,"STAD_EBV","",""
"255","Cell cycle - DNA replication",1.14604396660629,0.25177696053429,0.653488515544057,"STAD_EBV","",""
"256","Chromatin histone acetylation - DNA replication",0.501180707187601,0.616243950874898,0.873327316884058,"STAD_EBV","",""
"257","Chromatin histone methylation - DNA replication",1.34947767838091,0.177183585309768,0.584705831522236,"STAD_EBV","",""
"258","Chromatin other - DNA replication",0.922107667809013,0.356472417747401,0.735224361604015,"STAD_EBV","",""
"259","Cytoskeleton - DNA replication",0.742546201942707,0.457756469833712,0.789117496504384,"STAD_EBV","",""
"260","ABL signaling - EGFR signaling",-0.689361685249911,0.490595688462026,0.827208788574657,"STAD_EBV","",""
"261","Apoptosis regulation - EGFR signaling",-2.89523260538604,0.00378877667932731,0.109400926615576,"STAD_EBV","**",""
"262","Cell cycle - EGFR signaling",-1.80083556035039,0.0717288021634706,0.436035613151624,"STAD_EBV",".",""
"263","Chromatin histone acetylation - EGFR signaling",-1.48025726212578,0.138804604036124,0.534397725539076,"STAD_EBV","",""
"264","Chromatin histone methylation - EGFR signaling",-0.156308754213643,0.87578965629186,0.949800049781313,"STAD_EBV","",""
"265","Chromatin other - EGFR signaling",-1.41566065683464,0.15687488266253,0.575207903095943,"STAD_EBV","",""
"266","Cytoskeleton - EGFR signaling",-0.745472520095834,0.4559861175569,0.797975705724575,"STAD_EBV","",""
"267","DNA replication - EGFR signaling",-3.3436349812324,0.000826884568003433,0.0636701117362643,"STAD_EBV","***","."
"268","ABL signaling - ERK MAPK signaling",1.17607330799874,0.23956558309628,0.628859655627734,"STAD_EBV","",""
"269","Apoptosis regulation - ERK MAPK signaling",1.19673666590372,0.231409210924428,0.614431353144172,"STAD_EBV","",""
"270","Cell cycle - ERK MAPK signaling",1.84947012144964,0.0643899582946079,0.424973724744412,"STAD_EBV",".",""
"271","Chromatin histone acetylation - ERK MAPK signaling",1.01031884737832,0.312342554160663,0.728799293041547,"STAD_EBV","",""
"272","Chromatin histone methylation - ERK MAPK signaling",1.71668765119171,0.0860362576425961,0.441652789231993,"STAD_EBV",".",""
"273","Chromatin other - ERK MAPK signaling",1.49962514056643,0.133711531625296,0.532540755266263,"STAD_EBV","",""
"274","Cytoskeleton - ERK MAPK signaling",1.11916653503106,0.263069099208311,0.66779079029802,"STAD_EBV","",""
"275","DNA replication - ERK MAPK signaling",0.943498738790845,0.345425860102929,0.738827534109042,"STAD_EBV","",""
"276","EGFR signaling - ERK MAPK signaling",3.92229077968181,8.77110474796297e-05,0.0202612519677945,"STAD_EBV","***","*"
"277","ABL signaling - Genome integrity",0.233286923349118,0.815538612161852,0.937260793081532,"STAD_EBV","",""
"278","Apoptosis regulation - Genome integrity",-0.932638779192552,0.351006503944258,0.743876168909391,"STAD_EBV","",""
"279","Cell cycle - Genome integrity",-0.032395605602748,0.97415656687138,0.986974416435477,"STAD_EBV","",""
"280","Chromatin histone acetylation - Genome integrity",-0.256080478354565,0.797888695531302,0.94036881973332,"STAD_EBV","",""
"281","Chromatin histone methylation - Genome integrity",0.770553777122844,0.440971467948452,0.789646582140252,"STAD_EBV","",""
"282","Chromatin other - Genome integrity",0.0110754656677448,0.991163237602001,0.995472642982879,"STAD_EBV","",""
"283","Cytoskeleton - Genome integrity",0.176732517688726,0.85971849748607,0.945690347234677,"STAD_EBV","",""
"284","DNA replication - Genome integrity",-1.29767979437936,0.194397389702926,0.606835094883459,"STAD_EBV","",""
"285","EGFR signaling - Genome integrity",1.90203529770619,0.0571665401540047,0.425982928244358,"STAD_EBV",".",""
"286","ERK MAPK signaling - Genome integrity",-2.04203770341916,0.041147791504773,0.339469279914377,"STAD_EBV","*",""
"287","ABL signaling - Hormone-related",-0.416309191981556,0.677183767215361,0.864251106225129,"STAD_EBV","",""
"288","Apoptosis regulation - Hormone-related",-1.54880618532473,0.121428318217818,0.529244179402189,"STAD_EBV","",""
"289","Cell cycle - Hormone-related",-0.948940069957958,0.342651093411811,0.739742080169423,"STAD_EBV","",""
"290","Chromatin histone acetylation - Hormone-related",-0.959760089962516,0.337175972844691,0.756190774049744,"STAD_EBV","",""
"291","Chromatin histone methylation - Hormone-related",0.0489775519978301,0.960937185376191,0.990966472419197,"STAD_EBV","",""
"292","Chromatin other - Hormone-related",-0.82137851729009,0.411430696315121,0.779020416793385,"STAD_EBV","",""
"293","Cytoskeleton - Hormone-related",-0.465286743979386,0.641726126433019,0.847078486891585,"STAD_EBV","",""
"294","DNA replication - Hormone-related",-1.76476358106664,0.0776035077764896,0.437229519423636,"STAD_EBV",".",""
"295","EGFR signaling - Hormone-related",0.283226118746087,0.777003507845783,0.925194898517402,"STAD_EBV","",""
"296","ERK MAPK signaling - Hormone-related",-2.23804807963552,0.0252179199308368,0.277397119239205,"STAD_EBV","*",""
"297","Genome integrity - Hormone-related",-0.957930678289299,0.338097715533188,0.750967041232369,"STAD_EBV","",""
"298","ABL signaling - IGF1R signaling",-0.536522200811875,0.591597696657212,0.85411917454885,"STAD_EBV","",""
"299","Apoptosis regulation - IGF1R signaling",-2.17995305704182,0.0292609414153229,0.293881628997373,"STAD_EBV","*",""
"300","Cell cycle - IGF1R signaling",-1.33971735030589,0.180337254605275,0.578582025191923,"STAD_EBV","",""
"301","Chromatin histone acetylation - IGF1R signaling",-1.21213257002538,0.225461637957561,0.620019504383292,"STAD_EBV","",""
"302","Chromatin histone methylation - IGF1R signaling",-0.0268261100405938,0.978598427908192,0.987145139068962,"STAD_EBV","",""
"303","Chromatin other - IGF1R signaling",-1.09954331531271,0.271531151379893,0.674448343750057,"STAD_EBV","",""
"304","Cytoskeleton - IGF1R signaling",-0.590174420893062,0.555073719152938,0.854813527495524,"STAD_EBV","",""
"305","DNA replication - IGF1R signaling",-2.5017174424648,0.0123592520551238,0.203927658909543,"STAD_EBV","*",""
"306","EGFR signaling - IGF1R signaling",0.218749626230165,0.826845088891502,0.936280468303613,"STAD_EBV","",""
"307","ERK MAPK signaling - IGF1R signaling",-3.06117988383027,0.00220466598175202,0.101855568356943,"STAD_EBV","**",""
"308","Genome integrity - IGF1R signaling",-1.3836158439387,0.166476114296576,0.582666400038018,"STAD_EBV","",""
"309","Hormone-related - IGF1R signaling",-0.103897077430747,0.917251026429209,0.971949482133703,"STAD_EBV","",""
"310","ABL signaling - Metabolism",-0.906084711959857,0.364891016544388,0.732954998450031,"STAD_EBV","",""
"311","Apoptosis regulation - Metabolism",-2.3232092779871,0.0201679125996317,0.232939390525746,"STAD_EBV","*",""
"312","Cell cycle - Metabolism",-1.68360334992541,0.0922583508974583,0.463297370811149,"STAD_EBV",".",""
"313","Chromatin histone acetylation - Metabolism",-1.55961014618909,0.118852037351339,0.527977319772296,"STAD_EBV","",""
"314","Chromatin histone methylation - Metabolism",-0.440797967980471,0.65935926474887,0.846177723094383,"STAD_EBV","",""
"315","Chromatin other - Metabolism",-1.47848133112216,0.139278990407494,0.527433553838214,"STAD_EBV","",""
"316","Cytoskeleton - Metabolism",-0.955062263957687,0.339546210767203,0.747001663687848,"STAD_EBV","",""
"317","DNA replication - Metabolism",-2.55450287724104,0.0106339550846714,0.204703635379924,"STAD_EBV","*",""
"318","EGFR signaling - Metabolism",-0.464918345866219,0.641989932077519,0.842611785851744,"STAD_EBV","",""
"319","ERK MAPK signaling - Metabolism",-3.00537884979627,0.00265250240283834,0.102121342509276,"STAD_EBV","**",""
"320","Genome integrity - Metabolism",-1.71668765119171,0.0860362576425961,0.451690352623629,"STAD_EBV",".",""
"321","Hormone-related - Metabolism",-0.599850056226573,0.548606169903781,0.850523659381029,"STAD_EBV","",""
"322","IGF1R signaling - Metabolism",-0.588750105440901,0.556028920645481,0.850613779265603,"STAD_EBV","",""
"323","ABL signaling - Mitosis",0.54146940793165,0.588184078116195,0.859940012942031,"STAD_EBV","",""
"324","Apoptosis regulation - Mitosis",-0.203280811823871,0.838915552365726,0.940725692215935,"STAD_EBV","",""
"325","Cell cycle - Mitosis",0.554117746297319,0.57949826574775,0.852637575718028,"STAD_EBV","",""
"326","Chromatin histone acetylation - Mitosis",0.165299237992677,0.868708458563632,0.951050492550707,"STAD_EBV","",""
"327","Chromatin histone methylation - Mitosis",1.06905498489069,0.285044893859627,0.700482664697594,"STAD_EBV","",""
"328","Chromatin other - Mitosis",0.487781748820883,0.625704440353196,0.860343605485645,"STAD_EBV","",""
"329","Cytoskeleton - Mitosis",0.485934084041224,0.627013901591185,0.852001242750374,"STAD_EBV","",""
"330","DNA replication - Mitosis",-0.497839629273569,0.618597081395045,0.866035913953063,"STAD_EBV","",""
"331","EGFR signaling - Mitosis",2.37587072146014,0.0175075955629713,0.224680809724799,"STAD_EBV","*",""
"332","ERK MAPK signaling - Mitosis",-1.2424645431277,0.214065214739316,0.625937526642811,"STAD_EBV","",""
"333","Genome integrity - Mitosis",0.624772393767288,0.532120451685319,0.847722926477991,"STAD_EBV","",""
"334","Hormone-related - Mitosis",1.3407604859406,0.179998229217747,0.585628041539431,"STAD_EBV","",""
"335","IGF1R signaling - Mitosis",1.83533532960981,0.0664560193918654,0.426426124431136,"STAD_EBV",".",""
"336","Metabolism - Mitosis",2.07542376590805,0.0379472774605858,0.324660040496123,"STAD_EBV","*",""
"337","ABL signaling - Other",0.907076956876952,0.36436610266786,0.738320786984873,"STAD_EBV","",""
"338","Apoptosis regulation - Other",0.561442242180215,0.574496093950537,0.856184501306929,"STAD_EBV","",""
"339","Cell cycle - Other",1.23810683938307,0.21567644823149,0.615077278289806,"STAD_EBV","",""
"340","Chromatin histone acetylation - Other",0.648952563971249,0.516369037632945,0.834134599253219,"STAD_EBV","",""
"341","Chromatin histone methylation - Other",1.434662533836,0.151383285492995,0.56402482175616,"STAD_EBV","",""
"342","Chromatin other - Other",1.04625650471726,0.295442621162872,0.703579850398179,"STAD_EBV","",""
"343","Cytoskeleton - Other",0.851541632986526,0.394468546566585,0.772222324210857,"STAD_EBV","",""
"344","DNA replication - Other",0.302287599621509,0.762432830515219,0.917301999213623,"STAD_EBV","",""
"345","EGFR signaling - Other",3.08567974845498,0.00203087430528303,0.117282991130095,"STAD_EBV","**",""
"346","ERK MAPK signaling - Other",-0.49319203238657,0.621876907114097,0.865382924959979,"STAD_EBV","",""
"347","Genome integrity - Other",1.35598749165789,0.175103147904208,0.586214886461912,"STAD_EBV","",""
"348","Hormone-related - Other",1.82441381191917,0.0680895354620649,0.425099532209108,"STAD_EBV",".",""
"349","IGF1R signaling - Other",2.44711377281308,0.0144005373554159,0.207907758068817,"STAD_EBV","*",""
"350","Metabolism - Other",2.55907709188662,0.0104950464707748,0.22039597588627,"STAD_EBV","*",""
"351","Mitosis - Other",0.683989093085752,0.49398205311048,0.820934203370654,"STAD_EBV","",""
"352","ABL signaling - Other, kinases",-0.00400791677470867,0.996802153645859,0.996802153645859,"STAD_EBV","",""
"353","Apoptosis regulation - Other, kinases",-1.40849153775537,0.158985570974892,0.573838545237501,"STAD_EBV","",""
"354","Cell cycle - Other, kinases",-0.483902356558872,0.628455167864026,0.848965753079473,"STAD_EBV","",""
"355","Chromatin histone acetylation - Other, kinases",-0.566452237492175,0.57108639273004,0.862228475298296,"STAD_EBV","",""
"356","Chromatin histone methylation - Other, kinases",0.52904501426156,0.596774223741951,0.856241277542799,"STAD_EBV","",""
"357","Chromatin other - Other, kinases",-0.35391516420866,0.723402462233021,0.89361480628785,"STAD_EBV","",""
"358","Cytoskeleton - Other, kinases",-0.0601187516206317,0.95206105534103,0.986215712034878,"STAD_EBV","",""
"359","DNA replication - Other, kinases",-1.78078793260338,0.07494710155013,0.443917447643077,"STAD_EBV",".",""
"360","EGFR signaling - Other, kinases",1.3707075369504,0.17046614436885,0.579083519841241,"STAD_EBV","",""
"361","ERK MAPK signaling - Other, kinases",-2.4684358880801,0.0135704958895969,0.208985636699792,"STAD_EBV","*",""
"362","Genome integrity - Other, kinases",-0.486374640871551,0.626701566987957,0.856615751326734,"STAD_EBV","",""
"363","Hormone-related - Other, kinases",0.630578905887516,0.528315894899943,0.847506748068658,"STAD_EBV","",""
"364","IGF1R signaling - Other, kinases",0.950193688937278,0.342013844814289,0.745332058038685,"STAD_EBV","",""
"365","Metabolism - Other, kinases",1.37872337049982,0.167980061020455,0.579155135757091,"STAD_EBV","",""
"366","Mitosis - Other, kinases",-1.05893751766862,0.289628236460185,0.696917943982321,"STAD_EBV","",""
"367","Other - Other, kinases",-1.76874654466346,0.0769361810525069,0.444306445578228,"STAD_EBV",".",""
"368","ABL signaling - PI3K/MTOR signaling",0.989320538516481,0.322506338380825,0.744989641659705,"STAD_EBV","",""
"369","Apoptosis regulation - PI3K/MTOR signaling",0.800810889072421,0.423241134143574,0.794867495830615,"STAD_EBV","",""
"370","Cell cycle - PI3K/MTOR signaling",1.54338075992322,0.122738419109726,0.525047681747161,"STAD_EBV","",""
"371","Chromatin histone acetylation - PI3K/MTOR signaling",0.759364707860002,0.447634419118947,0.795411929357513,"STAD_EBV","",""
"372","Chromatin histone methylation - PI3K/MTOR signaling",1.53844901719866,0.123938865059701,0.520543233250746,"STAD_EBV","",""
"373","Chromatin other - PI3K/MTOR signaling",1.22827622938622,0.219343291147194,0.610461448855443,"STAD_EBV","",""
"374","Cytoskeleton - PI3K/MTOR signaling",0.931517540760462,0.351585915418425,0.738330422378692,"STAD_EBV","",""
"375","DNA replication - PI3K/MTOR signaling",0.499971167430706,0.617095379494171,0.869201418677765,"STAD_EBV","",""
"376","EGFR signaling - PI3K/MTOR signaling",3.76194087144124,0.000168599911611587,0.0194732897911383,"STAD_EBV","***","*"
"377","ERK MAPK signaling - PI3K/MTOR signaling",-0.491257801964406,0.623244121503411,0.862092168067593,"STAD_EBV","",""
"378","Genome integrity - PI3K/MTOR signaling",1.73409040772158,0.0829020432269955,0.445357488033394,"STAD_EBV",".",""
"379","Hormone-related - PI3K/MTOR signaling",2.02294758173904,0.0430785521273868,0.343142949704357,"STAD_EBV","*",""
"380","IGF1R signaling - PI3K/MTOR signaling",2.84469483377046,0.0044453989751257,0.114098573694893,"STAD_EBV","**",""
"381","Metabolism - PI3K/MTOR signaling",2.81268687791345,0.00491294663249264,0.11348906721058,"STAD_EBV","**",""
"382","Mitosis - PI3K/MTOR signaling",0.895176422590501,0.370692786260146,0.738189945052532,"STAD_EBV","",""
"383","Other - PI3K/MTOR signaling",0.0950491936954234,0.924275752843536,0.974920999574689,"STAD_EBV","",""
"384","Other, kinases - PI3K/MTOR signaling",2.19909382281222,0.0278712516808294,0.292648142648708,"STAD_EBV","*",""
"385","ABL signaling - Protein stability and degradation",0.979153016481672,0.327504379310068,0.749044669511146,"STAD_EBV","",""
"386","Apoptosis regulation - Protein stability and degradation",0.684403866745688,0.49372017499022,0.826444640744499,"STAD_EBV","",""
"387","Cell cycle - Protein stability and degradation",1.28550913381953,0.198614427023876,0.61173243523354,"STAD_EBV","",""
"388","Chromatin histone acetylation - Protein stability and degradation",0.744595721587021,0.456516155146588,0.792896479991443,"STAD_EBV","",""
"389","Chromatin histone methylation - Protein stability and degradation",1.48884910725295,0.136527107603952,0.534538336551066,"STAD_EBV","",""
"390","Chromatin other - Protein stability and degradation",1.11917801737187,0.263064201606648,0.675198117457064,"STAD_EBV","",""
"391","Cytoskeleton - Protein stability and degradation",0.925500796400484,0.354705469628936,0.738170842200758,"STAD_EBV","",""
"392","DNA replication - Protein stability and degradation",0.462010721229386,0.644073632069358,0.840570672361704,"STAD_EBV","",""
