"","DRUG_ID","SCREENING_SITE","DRUG_NAME","SYNONYMS","TARGET","TARGET_PATHWAY","drug_name","subtype","value"
"650",1626,"SANGER","OTX015","Birabresib, OTX-015, MK-8628","BRD2, BRD3, BRD4","Chromatin other","OTX015..GDSC2.1626.","STAD_MSI",0.0520537472025604
"651",1629,"SANGER","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","ML323..GDSC2.1629.","EMT",0.332063946108359
"652",1629,"SANGER","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","ML323..GDSC2.1629.","MSS_TP53neg",-0.509005545470508
"653",1629,"SANGER","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","ML323..GDSC2.1629.","MSI",-0.134914845575655
"654",1629,"SANGER","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","ML323..GDSC2.1629.","High_cal",0.161813213691221
"655",1629,"SANGER","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","ML323..GDSC2.1629.","MSS_TP53pos",0.237433228460164
"656",1629,"SANGER","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","ML323..GDSC2.1629.","Low_cal",-0.161813213691221
"657",1629,"SANGER","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","ML323..GDSC2.1629.","STAD_CIN",-0.363327864500145
"658",1629,"SANGER","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","ML323..GDSC2.1629.","STAD_MSI",0.221644036338938
"659",1629,"SANGER","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","ML323..GDSC2.1629.","STAD_EBV",-0.0453669661765569
"660",1629,"SANGER","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","ML323..GDSC2.1629.","STAD_GS",0.393500877384199
"661",1631,"SANGER","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","PRT062607..GDSC2.1631.","MSS_TP53pos",-0.224784107111506
"662",1631,"SANGER","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","PRT062607..GDSC2.1631.","STAD_MSI",0.134565630855215
"663",1631,"SANGER","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","PRT062607..GDSC2.1631.","EMT",0.101002836651449
"664",1631,"SANGER","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","PRT062607..GDSC2.1631.","MSS_TP53neg",-0.268300610900471
"665",1631,"SANGER","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","PRT062607..GDSC2.1631.","MSI",0.524061554362389
"666",1631,"SANGER","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","PRT062607..GDSC2.1631.","STAD_EBV",0.388965764637605
"667",1631,"SANGER","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","PRT062607..GDSC2.1631.","High_cal",0.167201622426755
"668",1631,"SANGER","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","PRT062607..GDSC2.1631.","Low_cal",-0.167201622426755
"669",1631,"SANGER","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","PRT062607..GDSC2.1631.","STAD_GS",0.153077391768252
"670",1631,"SANGER","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","PRT062607..GDSC2.1631.","STAD_CIN",-0.339068275809789
"671",1806,"SANGER","Oxaliplatin","","DNA alkylating agent","DNA replication","oxaliplatin..GDSC2.1806.","MSS_TP53neg",0.263739710153076
"672",1806,"SANGER","Oxaliplatin","","DNA alkylating agent","DNA replication","oxaliplatin..GDSC2.1806.","High_cal",-0.169313030708414
"673",1806,"SANGER","Oxaliplatin","","DNA alkylating agent","DNA replication","oxaliplatin..GDSC2.1806.","EMT",0.0897072410184775
"674",1806,"SANGER","Oxaliplatin","","DNA alkylating agent","DNA replication","oxaliplatin..GDSC2.1806.","STAD_MSI",-0.0154236251623247
"675",1806,"SANGER","Oxaliplatin","","DNA alkylating agent","DNA replication","oxaliplatin..GDSC2.1806.","STAD_GS",0.38305685499935
"676",1806,"SANGER","Oxaliplatin","","DNA alkylating agent","DNA replication","oxaliplatin..GDSC2.1806.","STAD_CIN",0.00612061338667046
"677",1806,"SANGER","Oxaliplatin","","DNA alkylating agent","DNA replication","oxaliplatin..GDSC2.1806.","MSI",-0.27378660297772
"678",1806,"SANGER","Oxaliplatin","","DNA alkylating agent","DNA replication","oxaliplatin..GDSC2.1806.","MSS_TP53pos",-0.0608158854586721
"679",1806,"SANGER","Oxaliplatin","","DNA alkylating agent","DNA replication","oxaliplatin..GDSC2.1806.","Low_cal",0.169313030708414
"680",1806,"SANGER","Oxaliplatin","","DNA alkylating agent","DNA replication","oxaliplatin..GDSC2.1806.","STAD_EBV",-0.441694681528821
"681",1808,"SANGER","Topotecan","","","DNA replication","topotecan..GDSC2.1808.","MSS_TP53neg",-0.041108181171044
"682",1808,"SANGER","Topotecan","","","DNA replication","topotecan..GDSC2.1808.","EMT",0.226719777054841
"683",1808,"SANGER","Topotecan","","","DNA replication","topotecan..GDSC2.1808.","MSS_TP53pos",0.242507837626487
"684",1808,"SANGER","Topotecan","","","DNA replication","topotecan..GDSC2.1808.","STAD_MSI",-0.039610775981513
"685",1808,"SANGER","Topotecan","","","DNA replication","topotecan..GDSC2.1808.","High_cal",-0.145402786797936
"686",1808,"SANGER","Topotecan","","","DNA replication","topotecan..GDSC2.1808.","MSI",-0.540916497973337
"687",1808,"SANGER","Topotecan","","","DNA replication","topotecan..GDSC2.1808.","STAD_CIN",0.0972006603480977
"688",1808,"SANGER","Topotecan","","","DNA replication","topotecan..GDSC2.1808.","Low_cal",0.145402786797936
"689",1808,"SANGER","Topotecan","","","DNA replication","topotecan..GDSC2.1808.","STAD_GS",0.0687414099900096
"690",1808,"SANGER","Topotecan","","","DNA replication","topotecan..GDSC2.1808.","STAD_EBV",-0.243720696910377
"691",1809,"SANGER","Teniposide","Vumon","","DNA replication","teniposide..GDSC2.1809.","MSS_TP53pos",0.484775679214822
"692",1809,"SANGER","Teniposide","Vumon","","DNA replication","teniposide..GDSC2.1809.","STAD_MSI",0.00508667722946564
"693",1809,"SANGER","Teniposide","Vumon","","DNA replication","teniposide..GDSC2.1809.","EMT",-0.29344683091293
"694",1809,"SANGER","Teniposide","Vumon","","DNA replication","teniposide..GDSC2.1809.","High_cal",-0.187780462427279
"695",1809,"SANGER","Teniposide","Vumon","","DNA replication","teniposide..GDSC2.1809.","MSI",-0.320426658457717
"696",1809,"SANGER","Teniposide","Vumon","","DNA replication","teniposide..GDSC2.1809.","Low_cal",0.187780462427279
"697",1809,"SANGER","Teniposide","Vumon","","DNA replication","teniposide..GDSC2.1809.","STAD_CIN",-0.0428703188881255
"698",1809,"SANGER","Teniposide","Vumon","","DNA replication","teniposide..GDSC2.1809.","STAD_EBV",-0.295491259187968
"699",1809,"SANGER","Teniposide","Vumon","","DNA replication","teniposide..GDSC2.1809.","STAD_GS",0.33164615084795
"700",1809,"SANGER","Teniposide","Vumon","","DNA replication","teniposide..GDSC2.1809.","MSS_TP53neg",-0.106723206377459
"701",1810,"SANGER","Mitoxantrone","","","DNA replication","mitoxantrone..GDSC2.1810.","MSS_TP53pos",0.332707652972477
"702",1810,"SANGER","Mitoxantrone","","","DNA replication","mitoxantrone..GDSC2.1810.","MSI",-0.52118092643292
"703",1810,"SANGER","Mitoxantrone","","","DNA replication","mitoxantrone..GDSC2.1810.","High_cal",-0.122872759332457
"704",1810,"SANGER","Mitoxantrone","","","DNA replication","mitoxantrone..GDSC2.1810.","STAD_CIN",0.0834453829271173
"705",1810,"SANGER","Mitoxantrone","","","DNA replication","mitoxantrone..GDSC2.1810.","EMT",0.0179905205398867
"706",1810,"SANGER","Mitoxantrone","","","DNA replication","mitoxantrone..GDSC2.1810.","Low_cal",0.122872759332457
"707",1810,"SANGER","Mitoxantrone","","","DNA replication","mitoxantrone..GDSC2.1810.","STAD_EBV",-0.366877504495932
"708",1810,"SANGER","Mitoxantrone","","","DNA replication","mitoxantrone..GDSC2.1810.","MSS_TP53neg",0.00638606717643119
"709",1810,"SANGER","Mitoxantrone","","","DNA replication","mitoxantrone..GDSC2.1810.","STAD_MSI",0.032682359899366
"710",1810,"SANGER","Mitoxantrone","","","DNA replication","mitoxantrone..GDSC2.1810.","STAD_GS",0.0557210484968938
"711",1811,"SANGER","Dactinomycin","Actinomycin D","","Other","dactinomycin..GDSC2.1811.","STAD_EBV",-0.649592424149237
"712",1811,"SANGER","Dactinomycin","Actinomycin D","","Other","dactinomycin..GDSC2.1811.","MSI",-0.329754109113339
"713",1811,"SANGER","Dactinomycin","Actinomycin D","","Other","dactinomycin..GDSC2.1811.","MSS_TP53neg",-0.00828390336149142
"714",1811,"SANGER","Dactinomycin","Actinomycin D","","Other","dactinomycin..GDSC2.1811.","STAD_CIN",-0.0923640208346358
"715",1811,"SANGER","Dactinomycin","Actinomycin D","","Other","dactinomycin..GDSC2.1811.","STAD_GS",0.656882497342773
"716",1811,"SANGER","Dactinomycin","Actinomycin D","","Other","dactinomycin..GDSC2.1811.","MSS_TP53pos",0.0923396030435312
"717",1811,"SANGER","Dactinomycin","Actinomycin D","","Other","dactinomycin..GDSC2.1811.","Low_cal",-0.19000761145876
"718",1811,"SANGER","Dactinomycin","Actinomycin D","","Other","dactinomycin..GDSC2.1811.","High_cal",0.19000761145876
"719",1811,"SANGER","Dactinomycin","Actinomycin D","","Other","dactinomycin..GDSC2.1811.","STAD_MSI",0.0447672913066819
"720",1811,"SANGER","Dactinomycin","Actinomycin D","","Other","dactinomycin..GDSC2.1811.","EMT",0.204124509370114
"721",1818,"SANGER","Vincristine","","","Mitosis","vincristine..GDSC2.1818.","MSS_TP53pos",0.033658008632077
"722",1818,"SANGER","Vincristine","","","Mitosis","vincristine..GDSC2.1818.","Low_cal",0.333250879520001
"723",1818,"SANGER","Vincristine","","","Mitosis","vincristine..GDSC2.1818.","High_cal",-0.333250879520001
"724",1818,"SANGER","Vincristine","","","Mitosis","vincristine..GDSC2.1818.","STAD_MSI",-0.332477566900488
"725",1818,"SANGER","Vincristine","","","Mitosis","vincristine..GDSC2.1818.","STAD_EBV",-0.22091595298643
"726",1818,"SANGER","Vincristine","","","Mitosis","vincristine..GDSC2.1818.","MSI",-0.143046560906595
"727",1818,"SANGER","Vincristine","","","Mitosis","vincristine..GDSC2.1818.","MSS_TP53neg",0.0604038974247792
"728",1818,"SANGER","Vincristine","","","Mitosis","vincristine..GDSC2.1818.","STAD_GS",0.636954143033693
"729",1818,"SANGER","Vincristine","","","Mitosis","vincristine..GDSC2.1818.","STAD_CIN",0.0998840195794517
"730",1818,"SANGER","Vincristine","","","Mitosis","vincristine..GDSC2.1818.","EMT",0.0284536586985125
"731",1825,"SANGER","Podophyllotoxin bromide","","","Unclassified","Podophyllotoxin.bromide..GDSC2.1825.","MSS_TP53neg",-0.294883977229901
"732",1825,"SANGER","Podophyllotoxin bromide","","","Unclassified","Podophyllotoxin.bromide..GDSC2.1825.","MSS_TP53pos",0.440519198652768
"733",1825,"SANGER","Podophyllotoxin bromide","","","Unclassified","Podophyllotoxin.bromide..GDSC2.1825.","High_cal",-0.222304060155269
"734",1825,"SANGER","Podophyllotoxin bromide","","","Unclassified","Podophyllotoxin.bromide..GDSC2.1825.","STAD_GS",0.481391896818182
"735",1825,"SANGER","Podophyllotoxin bromide","","","Unclassified","Podophyllotoxin.bromide..GDSC2.1825.","STAD_CIN",-0.17249427156288
"736",1825,"SANGER","Podophyllotoxin bromide","","","Unclassified","Podophyllotoxin.bromide..GDSC2.1825.","Low_cal",0.222304060155269
"737",1825,"SANGER","Podophyllotoxin bromide","","","Unclassified","Podophyllotoxin.bromide..GDSC2.1825.","MSI",-0.276641864829011
"738",1825,"SANGER","Podophyllotoxin bromide","","","Unclassified","Podophyllotoxin.bromide..GDSC2.1825.","STAD_EBV",-0.22038786946195
"739",1825,"SANGER","Podophyllotoxin bromide","","","Unclassified","Podophyllotoxin.bromide..GDSC2.1825.","EMT",-0.108067132931128
"740",1825,"SANGER","Podophyllotoxin bromide","","","Unclassified","Podophyllotoxin.bromide..GDSC2.1825.","STAD_MSI",0.0667953744346106
"741",1827,"SANGER","Dihydrorotenone","","","Unclassified","Dihydrorotenone..GDSC2.1827.","MSS_TP53neg",-0.474696479297116
"742",1827,"SANGER","Dihydrorotenone","","","Unclassified","Dihydrorotenone..GDSC2.1827.","STAD_EBV",0.205270120649886
"743",1827,"SANGER","Dihydrorotenone","","","Unclassified","Dihydrorotenone..GDSC2.1827.","MSI",-0.251137799478002
"744",1827,"SANGER","Dihydrorotenone","","","Unclassified","Dihydrorotenone..GDSC2.1827.","STAD_MSI",-0.0446439577664187
"745",1827,"SANGER","Dihydrorotenone","","","Unclassified","Dihydrorotenone..GDSC2.1827.","Low_cal",0.4896905190649
"746",1827,"SANGER","Dihydrorotenone","","","Unclassified","Dihydrorotenone..GDSC2.1827.","EMT",0.182068372192949
"747",1827,"SANGER","Dihydrorotenone","","","Unclassified","Dihydrorotenone..GDSC2.1827.","MSS_TP53pos",0.389485636978106
"748",1827,"SANGER","Dihydrorotenone","","","Unclassified","Dihydrorotenone..GDSC2.1827.","STAD_GS",0.00697089933056044
"749",1827,"SANGER","Dihydrorotenone","","","Unclassified","Dihydrorotenone..GDSC2.1827.","STAD_CIN",-0.0398046322550702
"750",1827,"SANGER","Dihydrorotenone","","","Unclassified","Dihydrorotenone..GDSC2.1827.","High_cal",-0.4896905190649
"751",1835,"SANGER","Elephantin","","","Unclassified","Elephantin..GDSC2.1835.","STAD_CIN",-0.258550898359356
"752",1835,"SANGER","Elephantin","","","Unclassified","Elephantin..GDSC2.1835.","EMT",-0.12736036199558
"753",1835,"SANGER","Elephantin","","","Unclassified","Elephantin..GDSC2.1835.","MSS_TP53neg",-0.0713649885979811
"754",1835,"SANGER","Elephantin","","","Unclassified","Elephantin..GDSC2.1835.","STAD_EBV",-0.65322578790467
"755",1835,"SANGER","Elephantin","","","Unclassified","Elephantin..GDSC2.1835.","STAD_GS",0.417509825184604
"756",1835,"SANGER","Elephantin","","","Unclassified","Elephantin..GDSC2.1835.","Low_cal",-0.234032426448341
"757",1835,"SANGER","Elephantin","","","Unclassified","Elephantin..GDSC2.1835.","High_cal",0.234032426448341
"758",1835,"SANGER","Elephantin","","","Unclassified","Elephantin..GDSC2.1835.","STAD_MSI",0.411040999008178
"759",1835,"SANGER","Elephantin","","","Unclassified","Elephantin..GDSC2.1835.","MSS_TP53pos",0.235727635595318
"760",1835,"SANGER","Elephantin","","","Unclassified","Elephantin..GDSC2.1835.","MSI",-0.151622245227727
"761",1849,"SANGER","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","BI.97C1..GDSC2.1849.","STAD_EBV",-0.103001473644175
"762",1849,"SANGER","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","BI.97C1..GDSC2.1849.","STAD_CIN",0.264712756024662
"763",1849,"SANGER","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","BI.97C1..GDSC2.1849.","MSS_TP53pos",0.349762496660211
"764",1849,"SANGER","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","BI.97C1..GDSC2.1849.","High_cal",-0.210653976814068
"765",1849,"SANGER","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","BI.97C1..GDSC2.1849.","STAD_GS",-0.186916110805789
"766",1849,"SANGER","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","BI.97C1..GDSC2.1849.","Low_cal",0.210653976814068
"767",1849,"SANGER","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","BI.97C1..GDSC2.1849.","MSS_TP53neg",0.0932216880389721
"768",1849,"SANGER","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","BI.97C1..GDSC2.1849.","STAD_MSI",-0.154594524013151
"769",1849,"SANGER","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","BI.97C1..GDSC2.1849.","MSI",-0.433376704169001
"770",1849,"SANGER","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","BI.97C1..GDSC2.1849.","EMT",-0.191856326393449
"771",1855,"SANGER","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","GTPL8020..GDSC2.1855.","STAD_GS",0.286476108803046
"772",1855,"SANGER","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","GTPL8020..GDSC2.1855.","MSS_TP53neg",-0.00537134206714248
"773",1855,"SANGER","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","GTPL8020..GDSC2.1855.","STAD_MSI",0.330997359525343
"774",1855,"SANGER","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","GTPL8020..GDSC2.1855.","MSI",-0.382083234643903
"775",1855,"SANGER","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","GTPL8020..GDSC2.1855.","MSS_TP53pos",0.11996733381986
"776",1855,"SANGER","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","GTPL8020..GDSC2.1855.","STAD_CIN",-0.254938493049724
"777",1855,"SANGER","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","GTPL8020..GDSC2.1855.","STAD_EBV",-0.469411806294163
"778",1855,"SANGER","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","GTPL8020..GDSC2.1855.","EMT",0.212220231525106
"779",1855,"SANGER","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","GTPL8020..GDSC2.1855.","High_cal",0.0905715398338219
"780",1855,"SANGER","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","GTPL8020..GDSC2.1855.","Low_cal",-0.0905715398338219
"781",1866,"SANGER","BDP-00009066","","MRCKB_HUMAN","Cytoskeleton","BDP.00009066..GDSC2.1866.","STAD_MSI",0.0590712179872954
"782",1866,"SANGER","BDP-00009066","","MRCKB_HUMAN","Cytoskeleton","BDP.00009066..GDSC2.1866.","STAD_CIN",-0.184955876353077
"783",1866,"SANGER","BDP-00009066","","MRCKB_HUMAN","Cytoskeleton","BDP.00009066..GDSC2.1866.","MSI",0.295302301808978
"784",1866,"SANGER","BDP-00009066","","MRCKB_HUMAN","Cytoskeleton","BDP.00009066..GDSC2.1866.","High_cal",0.111502126184543
"785",1866,"SANGER","BDP-00009066","","MRCKB_HUMAN","Cytoskeleton","BDP.00009066..GDSC2.1866.","EMT",-0.0357987909388702
"786",1866,"SANGER","BDP-00009066","","MRCKB_HUMAN","Cytoskeleton","BDP.00009066..GDSC2.1866.","MSS_TP53pos",-0.09368643019567
"787",1866,"SANGER","BDP-00009066","","MRCKB_HUMAN","Cytoskeleton","BDP.00009066..GDSC2.1866.","STAD_EBV",-0.0167447062083589
"788",1866,"SANGER","BDP-00009066","","MRCKB_HUMAN","Cytoskeleton","BDP.00009066..GDSC2.1866.","Low_cal",-0.111502126184543
"789",1866,"SANGER","BDP-00009066","","MRCKB_HUMAN","Cytoskeleton","BDP.00009066..GDSC2.1866.","STAD_GS",0.301370756909796
"790",1866,"SANGER","BDP-00009066","","MRCKB_HUMAN","Cytoskeleton","BDP.00009066..GDSC2.1866.","MSS_TP53neg",-0.0849902093731653
"791",1873,"SANGER","Buparlisib","BKM120, NVP-BKM120","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","buparlisib..GDSC2.1873.","STAD_MSI",-0.213120346017647
"792",1873,"SANGER","Buparlisib","BKM120, NVP-BKM120","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","buparlisib..GDSC2.1873.","EMT",-0.360875946731066
"793",1873,"SANGER","Buparlisib","BKM120, NVP-BKM120","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","buparlisib..GDSC2.1873.","MSI",-0.061944276460465
"794",1873,"SANGER","Buparlisib","BKM120, NVP-BKM120","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","buparlisib..GDSC2.1873.","Low_cal",0.0889829338282218
"795",1873,"SANGER","Buparlisib","BKM120, NVP-BKM120","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","buparlisib..GDSC2.1873.","MSS_TP53pos",0.22980316249929
"796",1873,"SANGER","Buparlisib","BKM120, NVP-BKM120","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","buparlisib..GDSC2.1873.","High_cal",-0.0889829338282218
"797",1873,"SANGER","Buparlisib","BKM120, NVP-BKM120","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","buparlisib..GDSC2.1873.","STAD_EBV",-0.214551681609154
"798",1873,"SANGER","Buparlisib","BKM120, NVP-BKM120","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","buparlisib..GDSC2.1873.","STAD_CIN",0.159304357089641
"799",1873,"SANGER","Buparlisib","BKM120, NVP-BKM120","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","buparlisib..GDSC2.1873.","STAD_GS",0.193137730400066
"800",1873,"SANGER","Buparlisib","BKM120, NVP-BKM120","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","buparlisib..GDSC2.1873.","MSS_TP53neg",0.050800432227792
"801",1908,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.1908.","STAD_EBV",-0.614924572183742
"802",1908,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.1908.","MSI",-0.292671929956767
"803",1908,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.1908.","STAD_CIN",0.0332324363539231
"804",1908,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.1908.","Low_cal",-0.286424758858011
"805",1908,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.1908.","High_cal",0.286424758858011
"806",1908,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.1908.","STAD_GS",-0.0661911807207849
"807",1908,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.1908.","MSS_TP53neg",0.342754501566321
"808",1908,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.1908.","STAD_MSI",0.243947516596361
"809",1908,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.1908.","MSS_TP53pos",-0.128593765322151
"810",1908,"SANGER","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","BVD.523..GDSC2.1908.","EMT",0.0274071746251347
"811",1909,"SANGER","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","venetoclax..GDSC2.1909.","Low_cal",0.253540905256192
"812",1909,"SANGER","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","venetoclax..GDSC2.1909.","STAD_CIN",0.0215410551477465
"813",1909,"SANGER","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","venetoclax..GDSC2.1909.","STAD_EBV",0.292556224096817
"814",1909,"SANGER","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","venetoclax..GDSC2.1909.","MSS_TP53neg",-0.13012521715826
"815",1909,"SANGER","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","venetoclax..GDSC2.1909.","STAD_MSI",-0.226787163358555
"816",1909,"SANGER","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","venetoclax..GDSC2.1909.","STAD_GS",0.148133282925348
"817",1909,"SANGER","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","venetoclax..GDSC2.1909.","MSS_TP53pos",0.278004140177773
"818",1909,"SANGER","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","venetoclax..GDSC2.1909.","MSI",-0.22088377612883
"819",1909,"SANGER","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","venetoclax..GDSC2.1909.","EMT",-0.018773203217803
"820",1909,"SANGER","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","venetoclax..GDSC2.1909.","High_cal",-0.253540905256192
"821",1910,"SANGER","ABT737","","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","ABT737..GDSC2.1910.","Low_cal",-0.533130310137655
"822",1910,"SANGER","ABT737","","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","ABT737..GDSC2.1910.","STAD_EBV",-0.145329191108951
"823",1910,"SANGER","ABT737","","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","ABT737..GDSC2.1910.","STAD_MSI",0.336926946465655
"824",1910,"SANGER","ABT737","","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","ABT737..GDSC2.1910.","STAD_CIN",-0.168431130142194
"825",1910,"SANGER","ABT737","","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","ABT737..GDSC2.1910.","MSS_TP53neg",0.154129349169626
"826",1910,"SANGER","ABT737","","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","ABT737..GDSC2.1910.","STAD_GS",-0.13696757720788
"827",1910,"SANGER","ABT737","","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","ABT737..GDSC2.1910.","MSS_TP53pos",-0.272100280213591
"828",1910,"SANGER","ABT737","","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","ABT737..GDSC2.1910.","MSI",-0.0499460559727972
"829",1910,"SANGER","ABT737","","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","ABT737..GDSC2.1910.","EMT",0.250269611314972
"830",1910,"SANGER","ABT737","","BCL2, BCL-XL,  BCL-W, BCL-B, BFL1","Apoptosis regulation","ABT737..GDSC2.1910.","High_cal",0.533130310137655
"831",1911,"SANGER","Dactinomycin","Actinomycin D, Cosmegen, Lyovac, Meractinomycin, Ac-De, ActD","RNA polymerase","Other","dactinomycin..GDSC2.1911.","STAD_EBV",-0.433847409120033
"832",1911,"SANGER","Dactinomycin","Actinomycin D, Cosmegen, Lyovac, Meractinomycin, Ac-De, ActD","RNA polymerase","Other","dactinomycin..GDSC2.1911.","MSS_TP53neg",0.166759164368468
